Date,EDP.LS,FRVIA.PA,ISP.MI,LHA.DE,QTS.F,TIT.MI
2020-10-08,4.389999866485596,39.2400016784668,1.6754000186920166,8.1899995803833,140.0,0.35839998722076416
2020-10-09,4.372000217437744,38.400001525878906,1.6790000200271606,8.026000022888184,140.0,0.3476000130176544
2020-10-12,4.501999855041504,38.58000183105469,1.6706000566482544,8.038000106811523,144.0,0.3465000092983246
2020-10-13,4.645999908447266,37.58000183105469,1.6332000494003296,7.808000087738037,143.0,0.3472000062465668
2020-10-14,4.708000183105469,37.45000076293945,1.617400050163269,7.815999984741211,140.0,0.3472000062465668
2020-10-15,4.478000164031982,36.790000915527344,1.537600040435791,7.565999984741211,138.0,0.33869999647140503
2020-10-16,4.551000118255615,38.209999084472656,1.555799961090088,7.556000232696533,141.0,0.34279999136924744
2020-10-19,4.495999813079834,38.5,1.5598000288009644,7.989999771118164,139.0,0.3458999991416931
2020-10-20,4.458000183105469,38.560001373291016,1.5800000429153442,8.220000267028809,146.0,0.3409999907016754
2020-10-21,4.414000034332275,38.7599983215332,1.5357999801635742,7.834000110626221,143.0,0.3330000042915344
2020-10-22,4.39300012588501,38.68000030517578,1.5368000268936157,8.043999671936035,143.0,0.32409998774528503
2020-10-23,4.379000186920166,37.880001068115234,1.5612000226974487,8.494000434875488,140.0,0.3188000023365021
2020-10-26,4.320000171661377,37.459999084472656,1.5269999504089355,8.050000190734863,136.0,0.3165999948978424
2020-10-27,4.315000057220459,36.0099983215332,1.4905999898910522,7.622000217437744,136.0,0.30869999527931213
2020-10-28,4.166999816894531,33.20000076293945,1.4179999828338623,7.283999919891357,133.0,0.29490000009536743
2020-10-29,4.13700008392334,31.729999542236328,1.3991999626159668,7.242000102996826,134.0,0.2906999886035919
2020-10-30,4.23199987411499,32.540000915527344,1.419600009918213,7.372000217437744,131.0,0.2913999855518341
2020-11-02,4.264999866485596,31.510000228881836,1.4823999404907227,7.610000133514404,133.0,0.30169999599456787
2020-11-03,4.314000129699707,32.27000045776367,1.5405999422073364,8.034000396728516,136.0,0.311599999666214
2020-11-04,4.374000072479248,31.899999618530273,1.5978000164031982,8.015999794006348,146.0,0.3149999976158142
2020-11-05,4.445000171661377,32.66999816894531,1.6371999979019165,7.98799991607666,146.0,0.3156999945640564
2020-11-06,4.374000072479248,31.68000030517578,1.6167999505996704,7.435999870300293,145.0,0.31310001015663147
2020-11-09,4.421999931335449,35.15999984741211,1.7657999992370605,8.913999557495117,150.0,0.3361999988555908
2020-11-10,4.35699987411499,37.540000915527344,1.8442000150680542,9.54800033569336,142.0,0.33500000834465027
2020-11-11,4.581999778747559,38.349998474121094,1.8248000144958496,9.229999542236328,141.0,0.3310000002384186
2020-11-12,4.548999786376953,37.439998626708984,1.8020000457763672,9.13599967956543,142.0,0.3361000120639801
2020-11-13,4.546000003814697,38.11000061035156,1.8178000450134277,9.199999809265137,146.0,0.33709999918937683
2020-11-16,4.506999969482422,39.380001068115234,1.840000033378601,9.883999824523926,145.0,0.3465999960899353
2020-11-17,4.449999809265137,39.77000045776367,1.8492000102996826,9.82800006866455,142.0,0.35190001130104065
2020-11-18,4.453999996185303,40.38999938964844,1.8733999729156494,9.890000343322754,144.0,0.3619000017642975
2020-11-19,4.448999881744385,40.25,1.854200005531311,9.477999687194824,141.0,0.36090001463890076
2020-11-20,4.519000053405762,39.5,1.8703999519348145,9.454000473022461,143.0,0.35440000891685486
2020-11-23,4.48199987411499,39.900001525878906,1.8633999824523926,9.755999565124512,143.0,0.36059999465942383
2020-11-24,4.433000087738037,42.34000015258789,1.9160000085830688,10.449999809265137,145.0,0.3720000088214874
2020-11-25,4.50600004196167,42.56999969482422,1.942199945449829,10.385000228881836,142.0,0.3801000118255615
2020-11-26,4.53000020980835,42.279998779296875,1.9292000532150269,10.149999618530273,142.0,0.39500001072883606
2020-11-27,4.599999904632568,42.720001220703125,1.944599986076355,10.069999694824219,141.0,0.40119999647140503
2020-11-30,4.4679999351501465,41.70000076293945,1.9254000186920166,9.645999908447266,141.0,0.39250001311302185
2020-12-01,4.4120001792907715,42.290000915527344,1.9769999980926514,10.029999732971191,143.0,0.392300009727478
2020-12-02,4.538000106811523,41.33000183105469,1.9709999561309814,9.994000434875488,140.0,0.385699987411499
2020-12-03,4.574999809265137,41.209999084472656,1.986199975013733,10.149999618530273,138.0,0.3828999996185303
2020-12-04,4.605000019073486,41.7400016784668,1.9905999898910522,10.095000267028809,139.0,0.3935999870300293
2020-12-07,4.619999885559082,40.70000076293945,1.9711999893188477,10.055000305175781,139.0,0.3937999904155731
2020-12-08,4.663000106811523,40.880001068115234,1.968999981880188,9.878000259399414,139.0,0.39089998602867126
2020-12-09,4.686999797821045,40.970001220703125,1.9759999513626099,10.010000228881836,140.0,0.3977999985218048
2020-12-10,4.764999866485596,40.5,1.960800051689148,9.73799991607666,139.0,0.39879998564720154
2020-12-11,4.760000228881836,39.119998931884766,1.9357999563217163,9.600000381469727,138.0,0.3831000030040741
2020-12-14,4.800000190734863,40.209999084472656,1.9392000436782837,9.75,137.0,0.38510000705718994
2020-12-15,4.747000217437744,41.029998779296875,1.975000023841858,9.78600025177002,141.0,0.3862999975681305
2020-12-16,4.84499979019165,41.7599983215332,1.9429999589920044,9.87600040435791,142.0,0.3869999945163727
2020-12-17,4.895999908447266,42.099998474121094,1.9443999528884888,9.741999626159668,145.0,0.375
2020-12-18,4.888999938964844,42.38999938964844,1.9351999759674072,9.684000015258789,145.0,0.37940001487731934
2020-12-21,4.8460001945495605,41.150001525878906,1.8675999641418457,9.272000312805176,144.0,0.365200012922287
2020-12-22,4.974999904632568,41.209999084472656,1.8811999559402466,9.449999809265137,145.0,0.37439998984336853
2020-12-23,5.107999801635742,41.86000061035156,1.9129999876022339,9.859999656677246,144.0,0.38179999589920044
2020-12-24,5.179999828338623,41.810001373291016,,,,
2020-12-28,5.242000102996826,41.880001068115234,1.9223999977111816,10.375,143.0,0.3822999894618988
2020-12-29,5.25600004196167,41.84000015258789,1.919800043106079,10.960000038146973,142.0,0.3808000087738037
2020-12-30,5.199999809265137,41.83000183105469,1.912600040435791,10.8149995803833,142.0,0.3774000108242035
2020-12-31,5.156000137329102,41.90999984741211,,,,
2021-01-04,5.372000217437744,40.779998779296875,1.9052000045776367,10.095000267028809,144.0,0.38109999895095825
2021-01-05,5.303999900817871,40.40999984741211,1.8844000101089478,10.119999885559082,145.0,0.38269999623298645
